"written_rep_a"	"lex_entry_a"	"sense_a"	"trans"	"sense_b"	"lex_entry_b"	"written_rep_b"	"POS"
"matrimonio"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/matrimonio-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/matrimonio_matrimonio-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/matrimonio_matrimonio-n-es-sense-matrimonio_matrimonio-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/matrimonio_matrimonio-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/matrimonio-n-an"	"matrimonio"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"libertad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/libertad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/libertad_libertat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/libertad_libertat-n-es-sense-libertat_libertad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/libertat_libertad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/libertat-n-an"	"libertat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"religión"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/religi%C3%B3n-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/religi%C3%B3n_relichi%C3%B3n-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/religi%C3%B3n_relichi%C3%B3n-n-es-sense-relichi%C3%B3n_religi%C3%B3n-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/relichi%C3%B3n_religi%C3%B3n-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/relichi%C3%B3n-n-an"	"relichión"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"división"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/divisi%C3%B3n-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/divisi%C3%B3n_divisi%C3%B3n-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/divisi%C3%B3n_divisi%C3%B3n-n-es-sense-divisi%C3%B3n_divisi%C3%B3n-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/divisi%C3%B3n_divisi%C3%B3n-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/divisi%C3%B3n-n-an"	"división"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"investigación"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/investigaci%C3%B3n-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/investigaci%C3%B3n_investigaci%C3%B3n-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/investigaci%C3%B3n_investigaci%C3%B3n-n-es-sense-investigaci%C3%B3n_investigaci%C3%B3n-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/investigaci%C3%B3n_investigaci%C3%B3n-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/investigaci%C3%B3n-n-an"	"investigación"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"población"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/poblaci%C3%B3n-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/poblaci%C3%B3n_poblaci%C3%B3n-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/poblaci%C3%B3n_poblaci%C3%B3n-n-es-sense-poblaci%C3%B3n_poblaci%C3%B3n-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/poblaci%C3%B3n_poblaci%C3%B3n-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/poblaci%C3%B3n-n-an"	"población"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"manifestación"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/manifestaci%C3%B3n-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/manifestaci%C3%B3n_manifestaci%C3%B3n-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/manifestaci%C3%B3n_manifestaci%C3%B3n-n-es-sense-manifestaci%C3%B3n_manifestaci%C3%B3n-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/manifestaci%C3%B3n_manifestaci%C3%B3n-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/manifestaci%C3%B3n-n-an"	"manifestación"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"información"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/informaci%C3%B3n-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/informaci%C3%B3n_informaci%C3%B3n-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/informaci%C3%B3n_informaci%C3%B3n-n-es-sense-informaci%C3%B3n_informaci%C3%B3n-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/informaci%C3%B3n_informaci%C3%B3n-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/informaci%C3%B3n-n-an"	"información"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"sociedad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/sociedad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/sociedad_sociedat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/sociedad_sociedat-n-es-sense-sociedat_sociedad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/sociedat_sociedad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/sociedat-n-an"	"sociedat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"actividad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/actividad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actividad_actividat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actividad_actividat-n-es-sense-actividat_actividad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actividat_actividad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/actividat-n-an"	"actividat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"actualidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/actualidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actualidad_actualidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actualidad_actualidat-n-es-sense-actualidat_actualidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actualidat_actualidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/actualidat-n-an"	"actualidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"afinidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/afinidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/afinidad_afinidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/afinidad_afinidat-n-es-sense-afinidat_afinidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/afinidat_afinidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/afinidat-n-an"	"afinidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"antigüedad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/antig%C3%BCedad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/antig%C3%BCedad_antig%C3%BCidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/antig%C3%BCedad_antig%C3%BCidat-n-es-sense-antig%C3%BCidat_antig%C3%BCedad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/antig%C3%BCidat_antig%C3%BCedad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/antig%C3%BCidat-n-an"	"antigüidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"actualidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/actualidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actualidad_atualidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actualidad_atualidat-n-es-sense-atualidat_actualidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/atualidat_actualidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/atualidat-n-an"	"atualidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"actividad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/actividad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actividad_autibidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/actividad_autibidat-n-es-sense-autibidat_actividad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/autibidat_actividad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/autibidat-n-an"	"autibidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"vellosidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/vellosidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/vellosidad_bellosidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/vellosidad_bellosidat-n-es-sense-bellosidat_vellosidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/bellosidat_vellosidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/bellosidat-n-an"	"bellosidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"velocidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/velocidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/velocidad_belozidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/velocidad_belozidat-n-es-sense-belozidat_velocidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/belozidat_velocidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/belozidat-n-an"	"belozidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"verticalidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/verticalidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/verticalidad_berticalidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/verticalidad_berticalidat-n-es-sense-berticalidat_verticalidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/berticalidat_verticalidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/berticalidat-n-an"	"berticalidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"biodiversidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/biodiversidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/biodiversidad_biodibersidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/biodiversidad_biodibersidat-n-es-sense-biodibersidat_biodiversidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/biodibersidat_biodiversidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/biodibersidat-n-an"	"biodibersidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"voracidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/voracidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/voracidad_borazidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/voracidad_borazidat-n-es-sense-borazidat_voracidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/borazidat_voracidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/borazidat-n-an"	"borazidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"caducidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/caducidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/caducidad_caducidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/caducidad_caducidat-n-es-sense-caducidat_caducidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/caducidat_caducidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/caducidat-n-an"	"caducidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"habilidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/habilidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/habilidad_capabilidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/habilidad_capabilidat-n-es-sense-capabilidat_habilidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/capabilidat_habilidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/capabilidat-n-an"	"capabilidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"casualidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/casualidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/casualidad_casualidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/casualidad_casualidat-n-es-sense-casualidat_casualidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/casualidat_casualidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/casualidat-n-an"	"casualidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"cavidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/cavidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/cavidad_cavidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/cavidad_cavidat-n-es-sense-cavidat_cavidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/cavidat_cavidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/cavidat-n-an"	"cavidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"claridad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/claridad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/claridad_claridat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/claridad_claridat-n-es-sense-claridat_claridad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/claridat_claridad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/claridat-n-an"	"claridat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"colectividad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/colectividad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/colectividad_colectibidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/colectividad_colectibidat-n-es-sense-colectibidat_colectividad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/colectibidat_colectividad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/colectibidat-n-an"	"colectibidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"colectividad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/colectividad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/colectividad_colectividat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/colectividad_colectividat-n-es-sense-colectividat_colectividad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/colectividat_colectividad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/colectividat-n-an"	"colectividat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"comodidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/comodidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/comodidad_comodidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/comodidad_comodidat-n-es-sense-comodidat_comodidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/comodidat_comodidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/comodidat-n-an"	"comodidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"competitividad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/competitividad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/competitividad_competitividat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/competitividad_competitividat-n-es-sense-competitividat_competitividad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/competitividat_competitividad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/competitividat-n-an"	"competitividat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"complexidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/complexidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/complexidad_complexidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/complexidad_complexidat-n-es-sense-complexidat_complexidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/complexidat_complexidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/complexidat-n-an"	"complexidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"concavidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/concavidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/concavidad_concavidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/concavidad_concavidat-n-es-sense-concavidat_concavidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/concavidat_concavidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/concavidat-n-an"	"concavidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"confidencialidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/confidencialidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/confidencialidad_confidenzialidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/confidencialidad_confidenzialidat-n-es-sense-confidenzialidat_confidencialidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/confidenzialidat_confidencialidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/confidenzialidat-n-an"	"confidenzialidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"contabilidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/contabilidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/contabilidad_contabilidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/contabilidad_contabilidat-n-es-sense-contabilidat_contabilidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/contabilidat_contabilidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/contabilidat-n-an"	"contabilidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"convidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/convidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/convidad_convidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/convidad_convidat-n-es-sense-convidat_convidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/convidat_convidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/convidat-n-an"	"convidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"cooficialidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/cooficialidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/cooficialidad_coofizialidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/cooficialidad_coofizialidat-n-es-sense-coofizialidat_cooficialidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/coofizialidat_cooficialidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/coofizialidat-n-an"	"coofizialidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"culpabilidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/culpabilidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/culpabilidad_culpabilidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/culpabilidad_culpabilidat-n-es-sense-culpabilidat_culpabilidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/culpabilidat_culpabilidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/culpabilidat-n-an"	"culpabilidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"densidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/densidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/densidad_denzidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/densidad_denzidat-n-es-sense-denzidat_densidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/denzidat_densidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/denzidat-n-an"	"denzidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"diversidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/diversidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/diversidad_dibersidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/diversidad_dibersidat-n-es-sense-dibersidat_diversidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/dibersidat_diversidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/dibersidat-n-an"	"dibersidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
"divinidad"	"http://linguistic.linkeddata.es/id/apertium/lexiconES/divinidad-n-es"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/divinidad_dibinidat-n-es-sense"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/divinidad_dibinidat-n-es-sense-dibinidat_divinidad-n-an-sense-trans"	"http://linguistic.linkeddata.es/id/apertium/tranSetES-AN/dibinidat_divinidad-n-an-sense"	"http://linguistic.linkeddata.es/id/apertium/lexiconAN/dibinidat-n-an"	"dibinidat"	"http://www.lexinfo.net/ontology/2.0/lexinfo#noun"
